year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2023,4,2259,1.2 B,MacMillan,Cargill,"Cargill MacMillan, III.",21-12-1959,63,Male,United States,United States,Boulder,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2023,4,2259,1.2 B,MacMillan,John,John MacMillan,20-09-1949,73,Male,United States,United States,Plymouth,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2023,4,2259,1.2 B,MacMillan,Martha,Martha MacMillan,01-10-1951,71,Female,United States,United States,Orono,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2023,4,2259,1.2 B,MacMillan,William,William MacMillan,25-05-1954,68,Male,United States,United States,Englewood,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2023,4,2259,1.2 B,Mahindra,Keshub,Keshub Mahindra,09-10-1923,99,Male,India,India,Mumbai,Diversified,['Diversified'],,,FALSE,Returned to List
2023,4,2259,1.2 B,Mao,Zhongwu,Mao Zhongwu,13-08-1962,60,Male,China,China,Changsha,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,2259,1.2 B,Mas,Jorge,Jorge Mas,28-02-1963,60,Male,United States,United States,Miami,Construction & Engineering,['Construction & Engineering'],,,FALSE,Increased
2023,4,2259,1.2 B,Meszaros,Lorinc,Lorinc Meszaros,25-02-1966,57,Male,Hungary,Hungary,Felcsút,Diversified,['Diversified'],,,TRUE,Remained Even
2023,4,2259,1.2 B,Michael,Jeffrey,Jeffrey Michael & family,18-07-1956,66,Male,United States,United States,Minnetonka,Technology,['Technology'],,,TRUE,Increased
2023,4,2259,1.2 B,Miller,Alan,Alan Miller & family,17-08-1937,85,Male,United States,United States,Lower Merion,Healthcare,['Healthcare'],,,TRUE,Decreased
2023,4,2259,1.2 B,Mommert,Ulrich,Ulrich Mommert & family,11-01-1941,82,Male,Austria,,,Automotive,['Automotive'],,,TRUE,Remained Even
2023,4,2259,1.2 B,Moraes,Neide Helena de,Neide Helena de Moraes,15-02-1955,68,Female,Brazil,Brazil,Sao Paulo,Diversified,['Diversified'],,,FALSE,Decreased
2023,4,2259,1.2 B,Nuttall,Scott,Scott Nuttall,25-11-1972,50,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,TRUE,Increased
2023,4,2259,1.2 B,Nuwal,Kailashchandra,Kailashchandra Nuwal,06-07-1957,65,Male,India,,,Manufacturing,['Manufacturing'],,,FALSE,
2023,4,2259,1.2 B,Oberwelland,Axel,Axel Oberwelland & family,01-01-1967,56,Male,Germany,Germany,Berlin,Food & Beverage,['Food & Beverage'],,,FALSE,
2023,4,2259,1.2 B,Oringer,Jonathan,Jonathan Oringer,02-05-1974,48,Male,United States,United States,Miami Beach,Technology,['Technology'],,,TRUE,Decreased
2023,4,2259,1.2 B,Orlov,Vitaly,Vitaly Orlov,01-01-1965,58,Male,Russia,Russia,Murmansk,Food & Beverage,['Food & Beverage'],,,TRUE,Returned to List
2023,4,2259,1.2 B,Peres,Jose Isaac,Jose Isaac Peres & family,18-07-1940,82,Male,Brazil,Brazil,Rio de Janeiro,Real Estate,['Real Estate'],,,TRUE,Increased
2023,4,2259,1.2 B,Persson,Markus,Markus Persson,01-06-1979,43,Male,Sweden,Sweden,Stockholm,Media & Entertainment,['Media & Entertainment'],,,TRUE,Decreased
2023,4,2259,1.2 B,Pincus,Mark,Mark Pincus,13-02-1966,57,Male,United States,United States,San Francisco,Technology,['Technology'],Zynga Inc,Chairman,TRUE,Decreased
2023,4,2259,1.2 B,Poo,Murdaya,Murdaya Poo,12-01-1941,82,Male,Indonesia,Indonesia,Jakarta,Diversified,['Diversified'],,,FALSE,Remained Even
2023,4,2259,1.2 B,Preston,Forrest,Forrest Preston,22-03-1933,90,Male,United States,United States,Cleveland,Healthcare,['Healthcare'],,,TRUE,Decreased
2023,4,2259,1.2 B,Qian,Ying,Qian Ying,01-01-1966,57,Female,China,China,Nanyang,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2023,4,2259,1.2 B,Rane,Jimmy,Jimmy Rane,15-09-1946,76,Male,United States,United States,Abbeville,Manufacturing,['Manufacturing'],,,TRUE,
2023,4,2259,1.2 B,Rappoport,Andrei,Andrei Rappoport,22-06-1963,59,Male,Russia,Switzerland,Lugano,Finance & Investments,['Finance & Investments'],,,TRUE,Remained Even
2023,4,2259,1.2 B,Ribeiro,Hugo,Hugo Ribeiro & family,,,Male,Brazil,Brazil,Rondonopolis,Food & Beverage,['Food & Beverage'],,Entrepreneur,FALSE,
2023,4,2259,1.2 B,Rosenthal,Bennett,Bennett Rosenthal,24-09-1963,59,Male,United States,United States,Los Angeles,Finance & Investments,['Finance & Investments'],,,TRUE,
2023,4,2259,1.2 B,Ruia,Atul,Atul Ruia,26-02-1971,52,Male,India,India,Mumbai,Real Estate,['Real Estate'],,,FALSE,
2023,4,2259,1.2 B,Sandell,Thomas,Thomas Sandell,01-02-1961,62,Male,Sweden,United Kingdom,London,Finance & Investments,['Finance & Investments'],Sandell Asset Management,Founder,TRUE,Decreased
2023,4,2259,1.2 B,Saputo,Francesco,Francesco Saputo,,,Male,Canada,Canada,Montreal,Food & Beverage,['Food & Beverage'],,,FALSE,
2023,4,2259,1.2 B,Sawhney,Dhruv,Dhruv Sawhney,26-06-1944,78,Male,India,United Arab Emirates,Dubai,Construction & Engineering,['Construction & Engineering'],,,FALSE,Increased
2023,4,2259,1.2 B,Schwartz,Gerald,Gerald Schwartz,24-11-1941,81,Male,Canada,Canada,Toronto,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2023,4,2259,1.2 B,Seabra,Antonio Luiz,Antonio Luiz Seabra,01-01-1943,80,Male,Brazil,United Kingdom,London,Fashion & Retail,['Fashion & Retail'],,,TRUE,Decreased
2023,4,2259,1.2 B,Shen,Eric Ya,Eric Ya Shen,01-01-1971,52,Male,China,China,Guangzhou,Technology,['Technology'],,,TRUE,Returned to List
2023,4,2259,1.2 B,Sijbrandij,Sytse 'Sid',Sytse 'Sid' Sijbrandij,01-08-1979,43,Male,Netherlands,United States,San Francisco,Technology,['Technology'],,,TRUE,
2023,4,2259,1.2 B,Sixt,Alexander,Alexander Sixt,24-10-1979,43,Male,Germany,Germany,Munich,Automotive,['Automotive'],,,FALSE,Decreased
2023,4,2259,1.2 B,Sixt,Konstantin,Konstantin Sixt,02-12-1982,40,Male,Germany,Germany,Munich,Automotive,['Automotive'],,,FALSE,Decreased
2023,4,2259,1.2 B,Soeryadjaya,Edwin,Edwin Soeryadjaya,17-07-1949,73,Male,Indonesia,Indonesia,Jakarta,Energy,['Energy'],,,FALSE,Decreased
2023,4,2259,1.2 B,Soi,Abhay,Abhay Soi,19-08-1973,49,Male,India,India,Mumbai,Healthcare,['Healthcare'],,,TRUE,
2023,4,2259,1.2 B,Speiser,Mike,Mike Speiser,25-01-1971,52,Male,United States,United Kingdom,London,Technology,['Technology'],Sutter Hill Ventures,Managing Director,TRUE,Increased
2023,4,2259,1.2 B,Squinzi,Marco,Marco Squinzi,23-09-1971,51,Male,Italy,Italy,Milan,Construction & Engineering,['Construction & Engineering'],,,FALSE,Decreased
2023,4,2259,1.2 B,Squinzi,Veronica,Veronica Squinzi,01-01-1972,51,Female,Italy,Italy,Milan,Construction & Engineering,['Construction & Engineering'],,,FALSE,Decreased
2023,4,2259,1.2 B,Steinhardt,Michael,Michael Steinhardt,07-12-1940,82,Male,United States,United States,Mount Kisco,Finance & Investments,['Finance & Investments'],,,TRUE,Remained Even
2023,4,2259,1.2 B,Stoica,Ion,Ion Stoica,12-02-1965,58,Male,Romania,United States,Berkeley,Technology,['Technology'],,,TRUE,Decreased
2023,4,2259,1.2 B,Sugianto,Eddy,Eddy Sugianto,11-02-1946,77,Male,Indonesia,Indonesia,Jakarta,Metals & Mining,['Metals & Mining'],,,TRUE,
2023,4,2259,1.2 B,Tack,Luc,Luc Tack,01-09-1961,61,Male,Belgium,Belgium,Deinze,Manufacturing,['Manufacturing'],,,TRUE,Remained Even
2023,4,2259,1.2 B,Tan Caktiong,Tony,Tony Tan Caktiong,05-01-1953,70,Male,Philippines,Philippines,Manila,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2023,4,2259,1.2 B,Tang,Xiuguo,Xiuguo Tang,25-08-1963,59,Male,China,China,Changsha,Manufacturing,['Manufacturing'],,,TRUE,Increased
2023,4,2259,1.2 B,Tarascio,Sam,Sam Tarascio,22-07-1944,78,Male,Australia,Australia,Melbourne,Real Estate,['Real Estate'],,,TRUE,Remained Even
2023,4,2259,1.2 B,Tombolato,Lina,Lina Tombolato,28-07-1947,75,Female,Italy,Italy,Tombolo,Finance & Investments,['Finance & Investments'],,,FALSE,Decreased
2023,4,2259,1.2 B,Tung,Ching Bor,Ching Bor Tung,01-01-1963,60,Male,China,China,Dongguan,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,2259,1.2 B,van den Ende,Joop,Joop van den Ende,23-02-1942,81,Male,Netherlands,Netherlands,Baarn,Media & Entertainment,['Media & Entertainment'],,,TRUE,Decreased
2023,4,2259,1.2 B,Vardanyan,Ruben,Ruben Vardanyan & family,25-05-1968,54,Male,Armenia,Armenia,Erevan,Finance & Investments,['Finance & Investments'],,,TRUE,Returned to List
2023,4,2259,1.2 B,Veronesi,Sandro,Sandro Veronesi & family,18-10-1959,63,Male,Italy,Italy,Milan,Fashion & Retail,['Fashion & Retail'],,,TRUE,Decreased
2023,4,2259,1.2 B,Vijitpongpun,Thongma,Thongma Vijitpongpun,08-07-1957,65,Male,Thailand,Thailand,Bangkok,Real Estate,['Real Estate'],,,TRUE,Remained Even
2023,4,2259,1.2 B,von Koch,Thomas,Thomas von Koch,24-03-1966,57,Male,Sweden,Hong Kong,Hong Kong,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2023,4,2259,1.2 B,Wang,Fuji,Wang Fuji,,,Male,China,China,Zhangzhou,Healthcare,['Healthcare'],,,TRUE,Decreased
2023,4,2259,1.2 B,Wang,Shih-Chung,Wang Shih-Chung,01-01-1962,61,Male,Taiwan,Taiwan,Taipei,Manufacturing,['Manufacturing'],,,TRUE,
2023,4,2259,1.2 B,Wang,Xiaoshen,Wang Xiaoshen,01-10-1968,54,Male,China,China,Urumchi,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,2259,1.2 B,Weaver,J. Wayne,J. Wayne Weaver,01-09-1935,87,Male,United States,United States,Jacksonville,Diversified,['Diversified'],,,TRUE,Remained Even
2023,4,2259,1.2 B,Wertheim,Drorit,Drorit Wertheim,01-01-1956,67,Female,Israel,Israel,Bnei Atarot,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2023,4,2259,1.2 B,Winklevoss,Cameron,Cameron Winklevoss,21-08-1981,41,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2023,4,2259,1.2 B,Winklevoss,Tyler,Tyler Winklevoss,21-08-1981,41,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2023,4,2259,1.2 B,Wu,Chung-yi,Wu Chung-yi,01-07-1955,67,Male,Taiwan,Taiwan,Chang Hwa County,Manufacturing,['Manufacturing'],,,FALSE,Remained Even
2023,4,2259,1.2 B,Wu,Eugene,Eugene Wu,03-05-1945,77,Male,Taiwan,Taiwan,Taipei,Finance & Investments,['Finance & Investments'],,,FALSE,Decreased
2023,4,2259,1.2 B,Wu,Yonghua,Wu Yonghua,01-01-1971,52,Male,China,China,Xiamen,Fashion & Retail,['Fashion & Retail'],,,TRUE,Increased
2023,4,2259,1.2 B,Xia,Xinde,Xia Xinde,15-10-1964,58,Male,China,China,Guangzhou,Manufacturing,['Manufacturing'],,,TRUE,Increased
2023,4,2259,1.2 B,Xiang,Wenbo,Wenbo Xiang,21-06-1962,60,Male,China,China,Changsha,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,2259,1.2 B,Xu,Jin,Xu Jin,24-01-1965,58,Male,China,China,Huaibei city,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2023,4,2259,1.2 B,Xu,Shijun,Xu Shijun & family,01-03-1963,60,Male,China,China,Nantong,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,2259,1.2 B,Xu,Wanmao,Wanmao Xu,01-01-1945,78,Male,China,China,Ningbo,Service,['Service'],,,TRUE,Decreased
2023,4,2259,1.2 B,Xu,Yuejuan,Xu Yuejuan,24-01-1962,61,Female,China,China,Hangzhou,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,2259,1.2 B,Yakunin,Vadim,Vadim Yakunin,05-01-1963,60,Male,Russia,Russia,Moscow,Healthcare,['Healthcare'],,,TRUE,Returned to List
2023,4,2259,1.2 B,Yang,Yunyun,Yang Yunyun,01-01-1977,46,Female,China,China,Guangzhou,Fashion & Retail,['Fashion & Retail'],,,TRUE,Returned to List
2023,4,2259,1.2 B,Zaharia,Matei,Matei Zaharia,21-04-1985,37,Male,Romania,United States,Berkeley,Technology,['Technology'],,,TRUE,Decreased
2023,4,2259,1.2 B,Zan,Shengda,Zan Shengda,02-04-1963,60,Male,China,China,Nantong,Diversified,['Diversified'],,,TRUE,Decreased
2023,4,2259,1.2 B,Zhang,Xuezheng,Zhang Xuezheng,01-06-1975,47,Male,China,China,Jiaxing,Technology,['Technology'],,,TRUE,Decreased
2023,4,2259,1.2 B,Zhang,Yin,Zhang Yin,01-02-1957,66,Female,China,China,Dongguan,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,2259,1.2 B,Zhao,Ning,Ning Zhao,01-01-1967,56,Female,United States,China,Shanghai,Healthcare,['Healthcare'],,,TRUE,
2023,4,2259,1.2 B,Zhou,Wen,Zhou Wen & family,06-03-1965,58,Male,China,China,Shanghai,Manufacturing,['Manufacturing'],,,TRUE,Increased
2023,4,2259,1.2 B,Zhu,Xingliang,Zhu Xingliang,01-05-1959,63,Male,China,China,Suzhou,Construction & Engineering,['Construction & Engineering'],,,TRUE,Decreased
2023,4,2405,1.1 B,Agarwal,Hari Krishan,Hari Krishan Agarwal,05-04-1956,66,Male,India,India,Delhi,Fashion & Retail,['Fashion & Retail'],,,TRUE,
2023,4,2405,1.1 B,Akhmedov,Farkhad,Farkhad Akhmedov,15-09-1955,67,Male,Russia,Russia,Moscow,Energy,['Energy'],,,TRUE,Decreased
2023,4,2405,1.1 B,Arora,Prem Kumar,Prem Kumar Arora,11-09-1938,84,Male,India,,,Healthcare,['Healthcare'],,,FALSE,
2023,4,2405,1.1 B,Bae,Joseph,Joseph Bae,12-01-1972,51,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,TRUE,
2023,4,2405,1.1 B,Bennett,Abigail,Abigail Bennett,27-12-1980,42,Female,United States,United States,Rochester,Food & Beverage,['Food & Beverage'],,,FALSE,
2023,4,2405,1.1 B,Blakely,Sara,Sara Blakely,27-02-1971,52,Female,United States,United States,Atlanta,Fashion & Retail,['Fashion & Retail'],Spanx,Founder,TRUE,Remained Even
2023,4,2405,1.1 B,Blankfein,Lloyd,Lloyd Blankfein,20-09-1954,68,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],Goldman Sachs Group,CEO,TRUE,Remained Even
2023,4,2405,1.1 B,Boholyubov,Henadiy,Henadiy Boholyubov,01-01-1962,61,Male,Ukraine,Ukraine,Dnipro,Diversified,['Diversified'],,,TRUE,Remained Even
2023,4,2405,1.1 B,Bonvin,Stephane,Stephane Bonvin,01-01-1967,56,Male,Switzerland,Switzerland,Lens,Real Estate,['Real Estate'],,,TRUE,Decreased
2023,4,2405,1.1 B,Boyko,Oleg,Oleg Boyko,28-09-1964,58,Male,Russia,Switzerland,Lipperswil,Diversified,['Diversified'],,,TRUE,Decreased
2023,4,2405,1.1 B,Breslow,Ryan,Ryan Breslow,20-05-1994,28,Male,United States,United States,Miami,Technology,['Technology'],Bolt,Cofounder,TRUE,Decreased
2023,4,2405,1.1 B,Bruch,Thomas,Thomas Bruch,25-04-1950,72,Male,Germany,Germany,St. Wendel,Fashion & Retail,['Fashion & Retail'],,,FALSE,Decreased
2023,4,2405,1.1 B,Budiman,Marina,Marina Budiman,05-09-1961,61,Female,Indonesia,Indonesia,Jakarta,Technology,['Technology'],,,TRUE,Decreased
2023,4,2405,1.1 B,Burman,Pradip,Pradip Burman,02-11-1942,80,Male,India,India,Delhi,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2023,4,2405,1.1 B,Cai,Hongbin,Cai Hongbin,,,Male,China,China,Lianyungang,Healthcare,['Healthcare'],,,TRUE,Decreased
2023,4,2405,1.1 B,Cao,Kejian,Cao Kejian,10-04-1962,60,Male,China,China,Quzhou,Manufacturing,['Manufacturing'],,,TRUE,Remained Even
2023,4,2405,1.1 B,Caprotti,Giuliana,Giuliana Caprotti,21-11-1940,82,Female,Italy,Italy,Milan,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2023,4,2405,1.1 B,Caprotti,Marina,Marina Caprotti,17-01-1978,45,Female,Italy,Italy,Milan,Food & Beverage,['Food & Beverage'],,,FALSE,Decreased
2023,4,2405,1.1 B,Chang,Jing,Chang Jing,01-08-1982,40,Male,China,China,Beijing,Technology,['Technology'],,,TRUE,Decreased
2023,4,2405,1.1 B,Chen,Baohua,Chen Baohua,01-01-1962,61,Male,China,China,Linhai,Healthcare,['Healthcare'],,,TRUE,Decreased
2023,4,2405,1.1 B,Chen,Gang,Gang Chen,01-01-1968,55,Male,China,China,Guangzhou,Energy,['Energy'],,,TRUE,Decreased
2023,4,2405,1.1 B,Chen,Liying,Liying Chen,30-10-1975,47,Female,China,China,Shanghai,Logistics,['Logistics'],,,TRUE,Decreased
2023,4,2405,1.1 B,Chen,Tony,Tony Chen,01-07-1949,73,Male,Taiwan,Taiwan,Taichung,Technology,['Technology'],,,TRUE,Increased
2023,4,2405,1.1 B,Chen,Xueling,Chen Xueling,16-10-1967,55,Female,China,China,Shantou,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,2405,1.1 B,Cheng,Lili,Cheng Lili,01-01-1965,58,Male,China,China,Changzhou,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2023,4,2405,1.1 B,Cho,Jyh-jer,Cho Jyh-jer,,,Male,Taiwan,,,Technology,['Technology'],,,TRUE,Decreased
2023,4,2405,1.1 B,Dai,Weili,Weili Dai,14-09-1961,61,Female,United States,United States,Las Vegas,Technology,['Technology'],Marvell Technology Group Ltd.,Cofounder-President,TRUE,Decreased
2023,4,2405,1.1 B,Daurella Aguilera,Carmen,Carmen Daurella Aguilera,,,Female,Spain,Spain,Barcelona,Food & Beverage,['Food & Beverage'],,,FALSE,Returned to List
2023,4,2405,1.1 B,Deng,Yingzhong,Deng Yingzhong,01-01-1951,72,Male,China,China,Zhongshan,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,2405,1.1 B,Eliahu,Shlomo,Shlomo Eliahu,18-01-1936,87,Male,Israel,Israel,Tel Aviv,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2023,4,2405,1.1 B,Engelhardt,Henry,Henry Engelhardt,17-01-1958,65,Male,United States,United Kingdom,Cardiff,Finance & Investments,['Finance & Investments'],Admiral Group ,Chief Executive Officer,TRUE,Decreased
2023,4,2405,1.1 B,Escarrer,Gabriel,Gabriel Escarrer,02-03-1935,88,Male,Spain,Spain,Palma de Majorca,Service,['Service'],,,TRUE,Remained Even
2023,4,2405,1.1 B,Feffer,Daniel,Daniel Feffer,28-10-1959,63,Male,Brazil,Brazil,São Paulo,Manufacturing,['Manufacturing'],,,FALSE,Decreased
2023,4,2405,1.1 B,Feffer,Ruben,Ruben Feffer,,53,Male,Brazil,Brazil,São Paulo,Manufacturing,['Manufacturing'],,,FALSE,Decreased
2023,4,2405,1.1 B,Fetisov,Gleb,Gleb Fetisov,05-06-1966,56,Male,Russia,Cyprus,Limassol,Telecom,['Telecom'],,,TRUE,Decreased
2023,4,2405,1.1 B,Fireman,Paul,Paul Fireman,14-02-1944,79,Male,United States,United States,Brookline,Fashion & Retail,['Fashion & Retail'],,,TRUE,Remained Even
2023,4,2405,1.1 B,Fisher,Robert,Robert Fisher,01-08-1953,69,Male,United States,United States,San Francisco,Fashion & Retail,['Fashion & Retail'],Gap Inc.,Chairman of the Board,FALSE,Decreased
2023,4,2405,1.1 B,Freier,Bernd,Bernd Freier,01-01-1957,66,Male,Germany,Germany,Rottendorf,Fashion & Retail,['Fashion & Retail'],,,TRUE,Decreased
2023,4,2405,1.1 B,Friese,Donald,Donald Friese,03-10-1940,82,Male,United States,United States,Los Angeles,Manufacturing,['Manufacturing'],,,TRUE,Remained Even
2023,4,2405,1.1 B,Gan,Zhongru,Gan Zhongru,01-07-1948,74,Male,China,China,Beijing,Healthcare,['Healthcare'],,,TRUE,Decreased
2023,4,2405,1.1 B,Gautam,Rahul,Rahul Gautam,18-11-1952,70,Male,India,India,Delhi,Fashion & Retail,['Fashion & Retail'],,,FALSE,Decreased
2023,4,2405,1.1 B,Golub,David,David Golub,16-04-1962,60,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,Investor,TRUE,Remained Even
2023,4,2405,1.1 B,Golubkov,Pavel,Pavel Golubkov,13-03-1976,47,Male,Russia,Russia,Moscow,Real Estate,['Real Estate'],,,TRUE,
2023,4,2405,1.1 B,Green,Cristina,Cristina Green,,,Female,United Kingdom,United Kingdom,London,Fashion & Retail,['Fashion & Retail'],,,TRUE,
2023,4,2405,1.1 B,Green,Philip,Philip Green,,,Male,United Kingdom,United Kingdom,London,Fashion & Retail,['Fashion & Retail'],,,TRUE,
2023,4,2405,1.1 B,Gutseriev,Said,Said Gutseriev,18-04-1988,34,Male,Russia,United Kingdom,London,Energy,['Energy'],,,FALSE,Returned to List
2023,4,2405,1.1 B,Haji-Ioannou,Polys,Polys Haji-Ioannou,11-01-1960,63,Male,Cyprus,Monaco,Monaco,Service,['Service'],,,FALSE,Increased
2023,4,2405,1.1 B,He,Zuxun,He Zuxun,28-10-1965,57,Male,China,China,Kunming,Food & Beverage,['Food & Beverage'],,,TRUE,Decreased
2023,4,2405,1.1 B,Herz,Christian,Christian Herz,,,Male,Germany,Germany,Hamburg,Finance & Investments,['Finance & Investments'],,,FALSE,Remained Even
2023,4,2405,1.1 B,Herz,Michaela,Michaela Herz,,,Female,Germany,Germany,Hamburg,Finance & Investments,['Finance & Investments'],,,FALSE,Remained Even
2023,4,2405,1.1 B,Hindawi,David,David Hindawi,08-12-1944,78,Male,United States,United States,Seattle,Technology,['Technology'],Tanium,Executive Chairman,TRUE,Decreased
2023,4,2405,1.1 B,Huang,Shan,Huang Shan,09-08-1970,52,Male,China,China,Shenzhen,Technology,['Technology'],,,TRUE,Returned to List
2023,4,2405,1.1 B,Huang,Xiaofen,Huang Xiaofen & family,01-01-1962,61,Female,China,China,Shenzhen,Technology,['Technology'],,,TRUE,Decreased
2023,4,2405,1.1 B,Ishibashi,Hiroshi,Hiroshi Ishibashi,01-08-1946,76,Male,Japan,Japan,Tokyo,Automotive,['Automotive'],,,FALSE,Increased
2023,4,2405,1.1 B,Ishihara,Masayuki,Masayuki Ishihara,15-12-1948,74,Male,Japan,Japan,Tokyo,Gambling & Casinos,['Gambling & Casinos'],,,FALSE,Returned to List
2023,4,2405,1.1 B,Kaewbootta,Chatchai,Chatchai Kaewbootta,05-07-1951,71,Male,Thailand,Thailand,Bangkok,Finance & Investments,['Finance & Investments'],,,TRUE,Decreased
2023,4,2405,1.1 B,Kamath,Nikhil,Nikhil Kamath,05-09-1986,36,Male,India,India,Bangalore,Finance & Investments,['Finance & Investments'],,,TRUE,
2023,4,2405,1.1 B,Kamprad,Jonas,Jonas Kamprad,04-03-1966,57,Male,Sweden,United Kingdom,London,Finance & Investments,['Finance & Investments'],,,FALSE,Remained Even
2023,4,2405,1.1 B,Kamprad,Mathias,Mathias Kamprad,27-06-1969,53,Male,Sweden,United Kingdom,London,Finance & Investments,['Finance & Investments'],,,FALSE,Remained Even
2023,4,2405,1.1 B,Kamprad,Peter,Peter Kamprad,29-03-1964,59,Male,Sweden,Belgium,Tervuren,Finance & Investments,['Finance & Investments'],,,FALSE,Remained Even
2023,4,2405,1.1 B,Kaneko,Fumio,Fumio Kaneko,17-10-1956,66,Male,Japan,Japan,Kobe,Service,['Service'],,,TRUE,
2023,4,2405,1.1 B,Kapur,Sunjay,Sunjay Kapur,15-10-1971,51,Male,United States,India,Delhi,Automotive,['Automotive'],,,FALSE,Decreased
2023,4,2405,1.1 B,Kazanci,Ali Metin,Ali Metin Kazanci,30-08-1934,88,Male,Turkey,Turkey,Istanbul,Energy,['Energy'],,,TRUE,Returned to List
2023,4,2405,1.1 B,Ke,Kangbao,Kangbao Ke & family,01-01-1963,60,Male,China,China,Guangzhou,Healthcare,['Healthcare'],,,TRUE,Increased
2023,4,2405,1.1 B,Koerl,Carsten,Carsten Koerl,27-11-1964,58,Male,Germany,Switzerland,Zurich,Sports,['Sports'],,"Entrepreneur, Investor",TRUE,Decreased
2023,4,2405,1.1 B,Koo,Bon-sik,Koo Bon-sik,28-06-1958,64,Male,South Korea,South Korea,Seoul,Technology,['Technology'],Heesung,,FALSE,Remained Even
2023,4,2405,1.1 B,Kosogov,Andrei,Andrei Kosogov,15-03-1961,62,Male,Russia,Russia,Moscow,Energy,['Energy'],,,TRUE,Decreased
2023,4,2405,1.1 B,Kothari,Yogesh,Yogesh Kothari,01-01-1949,74,Male,India,India,Mumbai,Manufacturing,['Manufacturing'],,,TRUE,Decreased
2023,4,2405,1.1 B,Lal,Arvind,Arvind Lal,22-08-1949,73,Male,India,India,Delhi,Healthcare,['Healthcare'],,,FALSE,Decreased
2023,4,2405,1.1 B,Lao Hernández,Manuel,Manuel Lao Hernández,10-06-1944,78,Male,Spain,Spain,Matadepera,Gambling & Casinos,['Gambling & Casinos'],,,TRUE,Decreased
2023,4,2405,1.1 B,Lee,Joong-keun,Lee Joong-keun,11-01-1941,82,Male,South Korea,South Korea,Seoul,Construction & Engineering,['Construction & Engineering'],Booyoung Group,,TRUE,Decreased
2023,4,2405,1.1 B,Lerner,Nancy,Nancy Lerner,11-05-1960,62,Female,United States,United States,Cleveland,Finance & Investments,['Finance & Investments'],,,FALSE,Remained Even
2023,4,2405,1.1 B,Lerner,Norma,Norma Lerner,28-03-1936,87,Female,United States,United States,Cleveland,Finance & Investments,['Finance & Investments'],,,FALSE,Remained Even
2023,4,2405,1.1 B,Lerner,Randolph,Randolph Lerner,21-02-1962,61,Male,United States,United States,Cleveland,Finance & Investments,['Finance & Investments'],,,FALSE,Remained Even
2023,4,2405,1.1 B,Lin,Zhijun,Lin Zhijun,01-09-1975,47,Male,China,China,Xiamen,Healthcare,['Healthcare'],,,TRUE,Decreased
2023,4,2405,1.1 B,Lin,Zhixiong,Lin Zhixiong & family,01-07-1973,49,Male,China,China,Xiamen,Healthcare,['Healthcare'],,,TRUE,Decreased
2023,4,2405,1.1 B,Lorberbaum,Jeffrey,Jeffrey Lorberbaum,25-10-1954,68,Male,United States,United States,Chattanooga,Manufacturing,['Manufacturing'],,,FALSE,Decreased
2023,4,2405,1.1 B,Lu,Rongfu,Lu Rongfu,01-01-1971,52,Male,China,China,Xiamen,Telecom,['Telecom'],,,TRUE,Decreased
2023,4,2405,1.1 B,Lyu,Yixiong,Lyu Yixiong,01-01-1963,60,Male,China,China,Shanghai,Fashion & Retail,['Fashion & Retail'],,,TRUE,
2023,4,2405,1.1 B,Minami,Soichiro,Soichiro Minami,15-06-1976,46,Male,Japan,Japan,Tokyo,Technology,['Technology'],,,TRUE,Remained Even
